time,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat
2023-07-04 00:51:36+0000,65.5,167.0,23.4,18.664036,55.79647,2.7090225,1446.0,50.566032,10.0
2023-07-04 15:28:54+0000,64.1,167.0,22.9,18.000223,56.251846,2.6722355,1425.0,49.88962,8.0
2023-07-05 00:53:55+0000,65.1,167.0,23.3,18.830942,55.681973,2.6866367,1440.0,50.15442,10.0
2023-07-05 12:54:18+0000,64.4,167.0,23.0,18.824448,55.686428,2.6575456,1429.0,49.61951,9.0
2023-07-05 12:54:25+0000,64.4,167.0,23.0,18.782211,55.7154,2.6589487,1429.0,49.64531,9.0
2023-07-06 15:07:18+0000,63.4,167.0,22.7,17.78067,56.402462,2.6498086,1415.0,49.47725,8.0
2023-07-07 12:44:56+0000,63.4,167.0,22.7,18.059534,56.21116,2.6406894,1415.0,49.309566,8.0
2023-07-10 11:26:38+0000,62.1,167.0,22.2,17.24403,56.770596,2.6118662,1395.0,48.77959,7.0
2023-07-10 11:47:49+0000,62.1,167.0,22.2,17.397331,56.665432,2.606956,1395.0,48.6893,7.0
2023-07-14 16:41:22+0000,62.6,167.0,22.4,17.258375,56.760754,2.632746,1403.0,49.16351,8.0
2023-07-16 00:22:39+0000,63.5,167.0,22.7,17.463533,56.620014,2.6644368,1416.0,49.74622,8.0
2023-08-08 08:52:10+0000,62.5,167.0,22.4,17.645031,56.49551,2.6160133,1401.0,48.855843,8.0
2023-08-09 10:33:41+0000,62.5,167.0,22.4,17.28599,56.74181,2.627588,1401.0,49.06867,8.0
2023-08-10 11:09:14+0000,62.5,167.0,22.4,16.88343,57.017967,2.6405654,1401.0,49.30729,8.0
2023-08-13 17:48:41+0000,61.9,167.0,22.1,16.442883,57.320183,2.6289084,1392.0,49.09295,7.0
2023-08-14 11:03:03+0000,61.3,167.0,21.9,16.503986,57.278267,2.6011171,1383.0,48.58194,7.0
2023-08-16 14:38:56+0000,62.1,167.0,22.2,16.959328,56.9659,2.6209857,1395.0,48.94727,7.0
2023-08-21 00:04:38+0000,62.1,167.0,22.2,16.619877,57.198765,2.6318588,1395.0,49.147198,7.0
2023-08-23 18:02:30+0000,62.6,167.0,22.4,16.715244,57.133343,2.650283,1403.0,49.485973,8.0
2023-08-25 11:30:25+0000,61.4,167.0,22.0,16.676456,57.15995,2.5999618,1385.0,48.560696,7.0
2023-08-31 07:28:04+0000,62.0,167.0,22.2,17.063457,56.894466,2.6133726,1394.0,48.807285,7.0
2023-09-03 13:40:28+0000,62.5,167.0,22.4,17.07927,56.88362,2.634252,1401.0,49.191204,8.0
2023-09-04 12:31:34+0000,63.1,167.0,22.6,17.326376,56.714108,2.6518717,1410.0,49.515182,8.0
2023-09-06 23:04:37+0000,63.7,167.0,22.8,18.326757,56.027843,2.6445887,1419.0,49.381268,8.0
2023-09-10 11:04:50+0000,62.6,167.0,22.4,17.453903,56.62662,2.6264324,1403.0,49.047424,8.0
2023-09-14 11:27:22+0000,62.6,167.0,22.4,16.98681,56.94705,2.6415145,1403.0,49.32474,8.0
2023-09-16 00:51:25+0000,62.6,167.0,22.4,17.508215,56.589363,2.6246789,1403.0,49.01518,8.0
2023-09-17 22:15:29+0000,63.5,167.0,22.7,18.76999,55.723785,2.621646,1416.0,48.95941,8.0
2023-09-18 17:58:32+0000,62.3,167.0,22.3,17.450632,56.62887,2.6137645,1398.0,48.81449,7.0
2023-09-22 11:39:54+0000,61.8,167.0,22.1,16.744568,57.113224,2.614982,1391.0,48.836876,7.0
2023-09-25 19:33:11+0000,62.2,167.0,22.3,16.811808,57.0671,2.630002,1397.0,49.113056,7.0
2023-09-26 10:59:09+0000,62.2,167.0,22.3,17.096052,56.87211,2.6208825,1397.0,48.945374,7.0
2023-09-26 23:22:22+0000,62.8,167.0,22.5,17.05182,56.90245,2.6479723,1406.0,49.443485,8.0
2023-09-27 11:00:49+0000,62.3,167.0,22.3,17.221418,56.786106,2.6211302,1398.0,48.949924,7.0
2023-09-30 14:08:22+0000,63.1,167.0,22.6,17.153952,56.83239,2.6574838,1410.0,49.618374,8.0
2023-10-04 12:37:41+0000,62.0,167.0,22.2,16.635715,57.1879,2.6270516,1394.0,49.058804,7.0
2023-10-06 21:55:48+0000,63.2,167.0,22.6,17.029976,56.91744,2.6657984,1412.0,49.77126,8.0
2023-10-08 13:45:01+0000,62.0,167.0,22.2,16.767328,57.097614,2.6228426,1394.0,48.981415,7.0
2023-10-14 23:43:17+0000,61.2,167.0,21.9,16.275398,57.435078,2.6040263,1382.0,48.63543,7.0
2023-10-19 00:13:55+0000,61.2,167.0,21.9,16.230955,57.465565,2.6054292,1382.0,48.66123,7.0
2023-10-20 23:28:54+0000,62.1,167.0,22.2,16.762228,57.101112,2.627299,1395.0,49.06336,7.0
2023-10-23 11:45:53+0000,61.2,167.0,21.9,16.375399,57.366478,2.6008694,1382.0,48.57739,7.0
2023-10-29 20:37:39+0000,61.2,167.0,21.9,16.397621,57.35123,2.600168,1382.0,48.564487,7.0
2023-11-03 23:29:06+0000,61.2,167.0,21.9,15.9531765,57.65612,2.6141977,1382.0,48.82246,7.0
2023-11-05 14:34:17+0000,61.2,167.0,21.9,16.275398,57.435078,2.6040263,1382.0,48.63543,7.0
2023-11-06 12:07:49+0000,60.5,167.0,21.6,18.10139,56.182446,2.5689723,1371.0,46.979687,7.0
2023-11-15 00:15:45+0000,60.9,167.0,21.8,17.514164,56.585285,2.6050372,1377.0,47.628838,7.0
2023-11-21 00:42:50+0000,60.5,167.0,21.6,17.781958,56.401577,2.579144,1371.0,47.16277,7.0
2023-11-21 14:12:29+0000,60.1,167.0,21.5,17.177351,56.816338,2.5809596,1365.0,47.19545,6.0
2023-11-26 23:56:07+0000,60.4,167.0,21.6,17.06887,56.890755,2.5974858,1370.0,47.492916,6.0
2023-11-28 00:36:27+0000,60.8,167.0,21.8,17.36431,56.688084,2.6054912,1376.0,47.63701,7.0
2023-11-29 13:39:13+0000,60.3,167.0,21.6,17.591171,56.532455,2.5765443,1368.0,47.11598,6.0
2023-12-01 01:10:20+0000,60.8,167.0,21.8,17.473915,56.612896,2.6019835,1376.0,47.573875,7.0
2023-12-02 15:29:35+0000,60.8,167.0,21.8,17.715048,56.44748,2.5942674,1376.0,47.434982,7.0
2023-12-07 00:16:02+0000,61.4,167.0,22.0,16.111635,57.547417,2.6178496,1385.0,48.889606,7.0
2023-12-10 17:54:45+0000,60.2,167.0,21.5,16.7647,57.099415,2.5983937,1367.0,47.50926,6.0
2023-12-14 03:07:51+0000,61.3,167.0,21.9,16.259941,57.445683,2.6088336,1383.0,48.723824,7.0
2023-12-14 13:22:57+0000,60.7,167.0,21.7,17.33473,56.708374,2.6020868,1374.0,47.575733,7.0
2023-12-18 23:28:00+0000,60.7,167.0,21.7,17.784853,56.39959,2.5877063,1374.0,47.31689,7.0
2023-12-20 01:01:33+0000,59.9,167.0,21.4,17.105652,56.865524,2.5745018,1362.0,47.079212,6.0
2023-12-25 13:31:48+0000,60.7,167.0,21.7,17.279837,56.746033,2.6038406,1374.0,47.6073,7.0
2023-12-31 14:20:37+0000,60.7,167.0,21.7,17.751917,56.422184,2.5887585,1374.0,47.335827,7.0
2024-01-01 17:59:36+0000,60.7,167.0,21.7,17.433538,56.640594,2.5989301,1374.0,47.518913,7.0
2024-01-02 15:33:47+0000,61.1,167.0,21.9,16.491232,57.287014,2.5929055,1380.0,48.43095,7.0
2024-01-11 00:03:22+0000,61.1,167.0,21.9,17.348188,56.699142,2.5658982,1380.0,47.934357,7.0
2024-01-14 13:54:57+0000,60.4,167.0,21.6,18.80107,55.702465,2.5424192,1370.0,46.501736,6.0
2024-01-18 15:30:55+0000,60.4,167.0,21.6,17.256433,56.762085,2.5915232,1370.0,47.385593,6.0
2024-01-23 00:01:23+0000,60.4,167.0,21.6,17.024738,56.92103,2.5988889,1370.0,47.51817,6.0
2024-01-25 14:31:43+0000,60.4,167.0,21.6,17.090937,56.875618,2.5967844,1370.0,47.48029,6.0
2024-01-28 16:18:36+0000,60.4,167.0,21.6,17.2785,56.74695,2.5908217,1370.0,47.372967,6.0
2024-01-30 15:15:09+0000,60.0,167.0,21.5,16.558462,57.240894,2.5961447,1364.0,47.468777,6.0
2024-02-03 01:08:35+0000,60.9,167.0,21.8,17.481014,56.608025,2.6060998,1368.0,47.647964,7.0
2024-02-04 15:40:10+0000,60.6,167.0,21.7,17.315723,56.721413,2.5983422,1364.0,47.508327,7.0
2024-02-12 00:53:06+0000,60.6,167.0,21.7,17.3927,56.66861,2.595887,1364.0,47.464134,7.0
2024-02-14 01:18:48+0000,60.6,167.0,21.7,17.414694,56.65352,2.5951853,1364.0,47.451508,7.0
2024-02-15 13:49:12+0000,60.2,167.0,21.5,17.694235,56.461754,2.5689416,1358.0,46.97913,7.0
2024-02-17 14:26:34+0000,60.2,167.0,21.5,17.517118,56.583256,2.5745535,1358.0,47.080143,7.0
2024-02-20 11:12:39+0000,60.2,167.0,21.5,16.841862,57.046482,2.5959487,1358.0,47.465252,7.0
2024-02-26 00:12:56+0000,60.9,167.0,21.8,18.772232,55.722248,2.564712,1368.0,46.903,7.0
2024-02-28 00:05:30+0000,60.6,167.0,21.7,17.370707,56.683697,2.5965884,1364.0,47.47676,7.0
2024-03-05 11:46:48+0000,60.6,167.0,21.7,17.678614,56.47247,2.5867674,1364.0,47.29999,7.0
2024-03-12 00:19:42+0000,61.0,167.0,21.8,15.971711,57.643406,2.6049442,1370.0,48.652313,7.0
2024-03-14 00:47:30+0000,61.7,167.0,22.1,16.242373,57.457733,2.62667,1380.0,49.05179,7.0
2024-03-17 15:45:34+0000,61.7,167.0,22.1,16.330542,57.397247,2.623864,1380.0,49.00019,7.0
2024-03-18 11:47:17+0000,60.7,167.0,21.7,17.15875,56.829098,2.607709,1365.0,47.67693,7.0
2024-03-22 15:09:43+0000,60.7,167.0,21.7,17.575935,56.542908,2.5943809,1365.0,47.437027,7.0
2024-03-30 13:39:14+0000,60.7,167.0,21.7,18.70673,55.76718,2.5582542,1365.0,46.786762,7.0
2024-04-01 23:23:23+0000,61.4,167.0,22.0,16.28851,57.426083,2.6122482,1376.0,48.78661,7.0
2024-04-09 23:31:05+0000,59.6,167.0,21.3,16.331585,57.396534,2.5856946,1349.0,47.28068,6.0
2024-04-10 17:45:57+0000,60.6,167.0,21.7,17.315723,56.721413,2.5983422,1364.0,47.508327,7.0
2024-04-14 23:14:50+0000,62.3,167.0,22.3,16.871819,57.025932,2.6323643,1389.0,49.15649,8.0
2024-04-16 00:41:28+0000,61.6,167.0,22.0,16.213543,57.47751,2.6232655,1379.0,48.98919,7.0
2024-04-16 14:29:03+0000,61.0,167.0,21.8,17.398596,56.664562,2.560049,1370.0,47.82681,7.0
2024-04-17 14:13:02+0000,61.3,167.0,21.9,17.734982,56.433804,2.5621948,1374.0,47.86626,7.0
2024-04-19 11:17:17+0000,61.3,167.0,21.9,16.969564,56.958878,2.5863962,1374.0,48.31126,7.0
2024-04-22 22:35:22+0000,61.3,167.0,21.9,16.437101,57.324146,2.603232,1374.0,48.620823,7.0
2024-04-25 23:16:02+0000,61.3,167.0,21.9,17.734982,56.433804,2.5621948,1374.0,47.86626,7.0
2024-04-26 22:47:36+0000,61.6,167.0,22.0,16.544712,57.250328,2.6127431,1379.0,48.79571,7.0
2024-04-28 01:06:20+0000,62.2,167.0,22.3,18.407627,55.972366,2.5788035,1388.0,48.171654,8.0
2024-04-28 16:30:21+0000,61.3,167.0,21.9,16.459288,57.30893,2.6025305,1374.0,48.607925,7.0
2024-05-01 10:02:35+0000,62.1,167.0,22.2,17.079458,56.88349,2.617138,1386.0,48.87652,8.0
2024-05-01 23:01:06+0000,62.1,167.0,22.2,18.80957,55.696636,2.5617204,1386.0,47.857536,8.0
2024-05-02 12:34:17+0000,61.4,167.0,22.0,16.886555,57.015823,2.593308,1376.0,48.43835,7.0
2024-05-03 00:18:29+0000,61.4,167.0,22.0,18.115871,56.172512,2.5543754,1376.0,47.72248,7.0
2024-05-05 23:12:08+0000,62.2,167.0,22.3,17.09573,56.87233,2.620893,1388.0,48.945564,8.0
2024-05-06 12:22:34+0000,61.9,167.0,22.1,18.826405,55.685085,2.5528073,1383.0,47.69365,7.0
2024-05-06 23:13:43+0000,61.9,167.0,22.1,18.540783,55.881023,2.5619266,1383.0,47.861332,7.0
2024-05-10 23:01:41+0000,61.9,167.0,22.1,16.651283,57.17722,2.6222546,1383.0,48.970604,7.0
2024-05-11 20:51:13+0000,61.9,167.0,22.1,16.969862,56.958675,2.612083,1383.0,48.783573,7.0
2024-05-12 07:57:46+0000,61.9,167.0,22.1,18.969215,55.587116,2.5482476,1383.0,47.60981,7.0
2024-05-14 15:36:42+0000,61.9,167.0,22.1,17.277454,56.747665,2.6022623,1383.0,48.602993,7.0
2024-05-16 12:40:26+0000,61.9,167.0,22.1,17.26647,56.755203,2.602613,1383.0,48.609444,7.0
2024-05-19 23:08:53+0000,62.2,167.0,22.3,17.40184,56.66234,2.611072,1388.0,48.764984,8.0
2024-05-21 13:39:32+0000,61.5,167.0,22.0,18.340721,56.018265,2.5514662,1377.0,47.66899,7.0
2024-05-21 23:45:34+0000,61.5,167.0,22.0,16.715355,57.133266,2.6030257,1377.0,48.61703,7.0
2024-05-22 13:00:31+0000,61.5,167.0,22.0,18.119583,56.169968,2.558481,1377.0,47.797974,7.0
2024-05-25 23:33:53+0000,62.6,167.0,22.4,18.224829,56.097767,2.60154,1394.0,48.589714,8.0
2024-05-27 09:48:05+0000,61.8,167.0,22.1,18.6258,55.8227,2.5550148,1382.0,47.73424,7.0
2024-05-28 00:13:13+0000,62.2,167.0,22.3,17.030136,56.917328,2.6229973,1388.0,48.98426,8.0
2024-05-30 12:47:59+0000,61.8,167.0,22.1,17.085346,56.87945,2.604119,1382.0,48.63714,7.0
2024-06-01 13:37:19+0000,62.4,167.0,22.3,17.149912,56.83516,2.6277015,1391.0,49.070755,8.0
2024-06-07 21:45:07+0000,63.8,167.0,22.8,19.98173,54.892532,2.5943394,1411.0,48.457317,8.0
2024-06-08 10:22:09+0000,63.1,167.0,22.6,19.826218,54.999214,2.5705094,1401.0,48.019146,8.0
2024-06-09 20:15:28+0000,63.1,167.0,22.6,17.649355,56.492542,2.6413598,1401.0,49.321896,8.0
2024-06-11 11:11:28+0000,62.7,167.0,22.4,19.193531,55.43324,2.5744295,1395.0,48.09123,8.0
2024-06-14 00:01:24+0000,62.7,167.0,22.4,17.317295,56.720337,2.6351082,1395.0,49.206947,8.0
2024-06-15 22:31:53+0000,62.3,167.0,22.3,17.013714,56.928593,2.6278045,1389.0,49.07265,8.0
2024-06-16 11:16:43+0000,61.7,167.0,22.1,16.870575,57.026787,2.6066775,1380.0,48.684177,7.0
2024-06-17 23:25:38+0000,63.2,167.0,22.6,17.707506,56.452652,2.6437118,1403.0,49.365143,8.0
2024-06-19 12:34:20+0000,62.0,167.0,22.2,17.238619,56.774307,2.607771,1385.0,48.704285,7.0
2024-06-21 15:00:49+0000,62.3,167.0,22.3,17.40665,56.65904,2.6151779,1389.0,48.840477,8.0
2024-06-21 22:21:42+0000,63.1,167.0,22.6,17.75712,56.418613,2.6378524,1401.0,49.257404,8.0
2024-06-22 12:45:17+0000,63.1,167.0,22.6,17.843332,56.359474,2.6350465,1401.0,49.20581,8.0
2024-06-26 10:50:43+0000,63.1,167.0,22.6,17.369165,56.684753,2.650479,1401.0,49.48958,8.0
2024-06-26 13:14:49+0000,63.1,167.0,22.6,18.716232,55.760666,2.606636,1401.0,48.68342,8.0
2024-06-30 22:55:44+0000,63.1,167.0,22.6,17.82178,56.37426,2.635748,1401.0,49.218708,8.0
2024-07-01 12:06:37+0000,62.0,167.0,22.2,17.32636,56.714115,2.604965,1385.0,48.65269,7.0
2024-07-03 12:11:10+0000,62.0,167.0,22.2,17.28249,56.744213,2.6063678,1385.0,48.67849,7.0
2024-07-09 16:44:58+0000,62.7,167.0,22.4,17.111235,56.861694,2.6417725,1395.0,49.329483,8.0
2024-07-10 23:36:56+0000,63.8,167.0,22.8,17.882044,56.33292,2.663436,1411.0,49.72782,8.0
2024-07-14 00:30:20+0000,63.8,167.0,22.8,18.073893,56.20131,2.6571226,1411.0,49.611732,8.0
2024-07-14 09:22:20+0000,63.2,167.0,22.6,18.019531,56.2386,2.6335404,1403.0,49.178116,8.0
2024-07-15 12:01:47+0000,62.6,167.0,22.4,17.44272,56.634293,2.6267936,1394.0,49.05406,8.0
2024-07-19 00:18:46+0000,63.0,167.0,22.5,17.245625,56.7695,2.6502316,1400.0,49.485023,8.0
2024-07-20 23:46:07+0000,63.0,167.0,22.5,17.32118,56.71767,2.6477764,1400.0,49.43988,8.0
2024-07-21 11:18:17+0000,62.3,167.0,22.3,17.253841,56.763866,2.620088,1389.0,48.930767,8.0
2024-07-24 23:28:11+0000,63.8,167.0,22.8,17.754143,56.42066,2.667645,1411.0,49.80521,8.0
2024-07-25 22:51:56+0000,63.8,167.0,22.8,17.604927,56.52302,2.6725554,1411.0,49.8955,8.0
2024-07-26 22:53:45+0000,62.9,167.0,22.5,17.564936,56.550453,2.6356034,1398.0,49.216053,8.0
2024-07-27 16:26:57+0000,63.3,167.0,22.6,17.572107,56.545536,2.6523774,1404.0,49.52448,8.0
2024-07-27 23:03:06+0000,63.3,167.0,22.6,17.647305,56.49395,2.6499221,1404.0,49.479332,8.0
2024-07-28 23:13:38+0000,63.3,167.0,22.6,17.647305,56.49395,2.6499221,1404.0,49.479332,8.0
2024-07-30 00:30:42+0000,64.4,167.0,23.0,18.444014,55.947407,2.6701827,1420.0,49.851875,9.0
2024-07-30 13:06:40+0000,63.5,167.0,22.7,18.25566,56.07662,2.6384919,1407.0,49.269165,8.0
2024-08-01 12:59:07+0000,62.5,167.0,22.4,17.87319,56.338993,2.608658,1392.0,48.720596,8.0
2024-08-01 15:39:20+0000,63.1,167.0,22.6,19.050306,55.53149,2.595763,1401.0,48.483494,8.0
2024-08-03 23:46:13+0000,63.1,167.0,22.6,18.63002,55.819805,2.609442,1401.0,48.735012,8.0
2024-08-05 15:03:12+0000,62.5,167.0,22.4,18.15607,56.144936,2.5995388,1392.0,48.552917,8.0
2024-08-10 00:19:01+0000,62.5,167.0,22.4,16.76343,57.10029,2.644434,1392.0,49.37842,8.0
2024-08-11 00:41:26+0000,63.5,167.0,22.7,17.37755,56.679,2.667253,1407.0,49.798004,8.0
2024-08-12 10:54:49+0000,62.7,167.0,22.4,17.425749,56.645935,2.6316009,1395.0,49.142456,8.0
2024-08-12 22:46:06+0000,63.5,167.0,22.7,17.431093,56.64227,2.6654992,1407.0,49.76576,8.0
2024-08-14 13:43:03+0000,62.8,167.0,22.5,17.755323,56.41985,2.6251843,1397.0,49.02447,8.0
2024-08-16 00:24:24+0000,63.3,167.0,22.6,20.08585,54.821106,2.5703032,1404.0,48.015354,8.0
2024-08-16 14:50:04+0000,63.0,167.0,22.5,18.713562,55.762497,2.6025305,1400.0,48.607925,8.0
2024-08-18 16:59:51+0000,63.0,167.0,22.5,19.048164,55.53296,2.5916574,1400.0,48.407997,8.0
2024-08-19 13:52:10+0000,63.0,167.0,22.5,18.551657,55.87356,2.6077917,1400.0,48.704666,8.0
2024-08-20 23:01:14+0000,63.5,167.0,22.7,19.05881,55.525658,2.6121862,1407.0,48.78547,8.0
2024-08-21 15:43:10+0000,62.7,167.0,22.4,17.404058,56.660816,2.6323023,1395.0,49.155354,8.0
2024-08-24 22:17:56+0000,63.6,167.0,22.8,17.820665,56.375023,2.6569781,1409.0,49.609077,8.0
2024-08-25 13:59:46+0000,63.6,167.0,22.8,18.002426,56.250336,2.6510155,1409.0,49.49944,8.0
2024-08-27 14:04:01+0000,63.6,167.0,22.8,17.948967,56.28701,2.6527693,1409.0,49.531685,8.0
2024-08-29 21:22:51+0000,62.6,167.0,22.4,17.116842,56.857845,2.637316,1394.0,49.24754,8.0
2024-08-30 23:24:12+0000,63.4,167.0,22.7,17.533667,56.571903,2.657886,1406.0,49.62577,8.0
2024-09-02 22:45:46+0000,62.5,167.0,22.4,17.87319,56.338993,2.608658,1392.0,48.720596,8.0
2024-09-05 23:19:03+0000,62.5,167.0,22.4,17.16599,56.82413,2.6314564,1392.0,49.1398,8.0
2024-09-10 11:36:02+0000,61.7,167.0,22.1,16.903637,57.004105,2.6056252,1380.0,48.664833,7.0
2024-09-11 10:14:29+0000,61.7,167.0,22.1,16.793427,57.07971,2.6091325,1380.0,48.729324,7.0
2024-09-16 10:51:05+0000,60.8,167.0,21.8,17.944895,56.289803,2.586912,1367.0,47.30259,7.0
2024-09-18 13:30:18+0000,61.1,167.0,21.9,16.379612,57.363586,2.5964234,1371.0,48.495632,7.0
2024-09-19 09:56:38+0000,61.1,167.0,21.9,16.55768,57.241432,2.5908115,1371.0,48.392445,7.0
2024-09-20 13:09:51+0000,61.1,167.0,21.9,16.55768,57.241432,2.5908115,1371.0,48.392445,7.0
2024-09-24 15:39:49+0000,61.1,167.0,21.9,16.346224,57.38649,2.5974755,1371.0,48.51498,7.0
2024-09-26 23:34:09+0000,61.5,167.0,22.0,16.295193,57.421497,2.6163538,1377.0,48.862103,7.0
2024-09-30 14:51:47+0000,60.7,167.0,21.7,19.123917,55.480995,2.544926,1365.0,46.546856,7.0
2024-10-02 00:03:45+0000,61.5,167.0,22.0,17.821047,56.374763,2.5679512,1377.0,47.972107,7.0
2024-10-02 14:32:25+0000,61.2,167.0,21.9,16.186184,57.496277,2.6068425,1373.0,48.687214,7.0
2024-10-04 14:23:45+0000,60.8,167.0,21.8,17.60512,56.52289,2.597785,1367.0,47.498302,7.0
2024-10-07 22:49:00+0000,61.6,167.0,22.0,16.58887,57.220036,2.6113403,1379.0,48.769917,7.0
2024-10-10 00:09:47+0000,61.6,167.0,22.0,16.511597,57.273045,2.6137955,1379.0,48.81506,7.0
2024-10-14 13:29:57+0000,61.0,167.0,21.8,16.495646,57.28399,2.5884593,1370.0,48.349197,7.0
2024-10-20 00:05:55+0000,61.6,167.0,22.0,18.233673,56.0917,2.5590794,1379.0,47.808975,7.0
2024-10-20 14:43:21+0000,61.6,167.0,22.0,18.034973,56.22801,2.5653927,1379.0,47.925064,7.0
2024-10-22 11:15:14+0000,61.6,167.0,22.0,16.908998,57.000427,2.6011686,1379.0,48.582886,7.0
2024-10-23 14:54:16+0000,61.6,167.0,22.0,17.858349,56.34917,2.5710046,1379.0,48.02825,7.0
2024-10-27 01:16:18+0000,61.6,167.0,22.0,16.434322,57.326054,2.6162508,1379.0,48.860207,7.0
2024-10-29 15:16:53+0000,60.4,167.0,21.6,18.811777,55.69512,2.5420787,1361.0,46.49561,7.0
2024-10-31 00:25:26+0000,61.4,167.0,22.0,16.35496,57.380497,2.6101437,1376.0,48.747913,7.0
2024-11-01 01:06:17+0000,62.4,167.0,22.3,18.403116,55.975464,2.5873659,1391.0,48.32909,8.0
2024-11-02 23:53:24+0000,62.0,167.0,22.2,16.94249,56.97745,2.617241,1385.0,48.878414,7.0
2024-11-04 13:52:24+0000,61.0,167.0,21.8,16.439907,57.322224,2.590213,1370.0,48.381443,7.0
2024-11-06 14:29:47+0000,61.4,167.0,22.0,16.709356,57.137383,2.5989199,1376.0,48.54154,7.0
2024-11-08 00:17:27+0000,61.7,167.0,22.1,16.330542,57.397247,2.623864,1380.0,49.00019,7.0
2024-11-12 00:09:47+0000,61.7,167.0,22.1,16.639132,57.185555,2.614043,1380.0,48.819614,7.0
2024-11-14 01:18:29+0000,61.1,167.0,21.9,16.001217,57.623165,2.6083486,1371.0,48.71491,7.0
2024-11-15 00:25:32+0000,61.9,167.0,22.1,16.969862,56.958675,2.612083,1383.0,48.783573,7.0
2024-11-16 00:03:18+0000,61.0,167.0,21.8,16.116629,57.54399,2.6003847,1370.0,48.56847,7.0
2024-11-20 00:08:58+0000,61.0,167.0,21.8,16.33958,57.39105,2.5933697,1370.0,48.439487,7.0
2024-11-24 15:47:50+0000,61.0,167.0,21.8,16.216957,57.475166,2.597228,1370.0,48.51043,7.0
2024-11-28 00:08:21+0000,60.6,167.0,21.7,17.447683,56.63089,2.5941331,1364.0,47.432568,7.0
2024-12-02 17:12:47+0000,60.6,167.0,21.7,17.381702,56.67615,2.5962377,1364.0,47.470448,7.0
2024-12-05 01:06:48+0000,60.6,167.0,21.7,17.513664,56.58563,2.5920286,1364.0,47.39469,7.0
2024-12-08 00:02:22+0000,61.1,167.0,21.9,16.157026,57.51628,2.6034381,1371.0,48.62462,7.0
2024-12-12 00:32:59+0000,61.1,167.0,21.9,15.956698,57.653706,2.6097515,1371.0,48.740704,7.0
2024-12-13 23:20:11+0000,60.2,167.0,21.5,17.085398,56.879417,2.5882325,1358.0,47.32636,7.0
2024-12-20 14:02:28+0000,60.6,167.0,21.7,17.62363,56.51019,2.5885212,1364.0,47.33156,7.0
2024-12-22 23:55:35+0000,61.8,167.0,22.1,16.876284,57.02287,2.610783,1382.0,48.759674,7.0
2024-12-26 01:02:33+0000,61.8,167.0,22.1,16.381138,57.362537,2.6265666,1382.0,49.04989,7.0
2024-12-29 00:06:32+0000,61.3,167.0,21.9,16.115406,57.54483,2.6134036,1374.0,48.807854,7.0
2024-12-29 14:18:36+0000,62.2,167.0,22.3,17.117596,56.85733,2.6201913,1388.0,48.932667,8.0
2025-01-08 21:15:57+0000,59.9,167.0,21.4,17.728336,56.438362,2.5548706,1353.0,46.725857,6.0
2025-01-12 00:14:42+0000,60.3,167.0,21.6,16.552013,57.24532,2.6095247,1359.0,47.70961,7.0
2025-01-14 23:22:19+0000,59.8,167.0,21.4,16.74055,57.115982,2.5816302,1352.0,47.20752,6.0
2025-01-15 23:45:33+0000,59.8,167.0,21.4,16.606823,57.207718,2.585839,1352.0,47.28328,6.0
2025-01-17 00:39:12+0000,60.4,167.0,21.6,18.32632,56.028145,2.5575113,1361.0,46.77339,7.0
2025-01-18 00:29:41+0000,60.4,167.0,21.6,18.127726,56.16438,2.563825,1361.0,46.88703,7.0
2025-01-22 00:36:08+0000,61.5,167.0,22.0,16.16251,57.51252,2.6205628,1377.0,48.939495,7.0
2025-01-22 13:59:49+0000,61.5,167.0,22.0,17.223974,56.784355,2.5868914,1377.0,48.320366,7.0
2025-01-23 23:35:44+0000,62.2,167.0,22.3,16.636566,57.187317,2.6356242,1388.0,49.21643,8.0
2025-01-24 12:36:44+0000,61.1,167.0,21.9,16.490906,57.28724,2.5929158,1371.0,48.43114,7.0
2025-01-24 23:18:32+0000,61.9,167.0,22.1,16.519459,57.26765,2.6264637,1383.0,49.047993,7.0
2025-01-29 00:03:41+0000,61.5,167.0,22.0,16.350477,57.38357,2.6146002,1377.0,48.829857,7.0
2025-01-30 00:34:15+0000,61.5,167.0,22.0,16.383648,57.360817,2.6135478,1377.0,48.81051,7.0
2025-02-01 15:51:08+0000,61.5,167.0,22.0,17.013567,56.92869,2.5935657,1368.0,48.44309,7.0
2025-02-02 00:53:01+0000,62.5,167.0,22.4,17.04599,56.906452,2.635325,1383.0,49.21093,8.0
2025-02-03 00:43:03+0000,61.6,167.0,22.0,16.478155,57.295986,2.614858,1370.0,48.8346,7.0
2025-02-05 00:18:22+0000,61.6,167.0,22.0,16.53335,57.25812,2.6131043,1370.0,48.802353,7.0
2025-02-06 00:48:22+0000,62.1,167.0,22.2,16.980585,56.95132,2.6203048,1377.0,48.93475,8.0
2025-02-10 00:27:07+0000,62.4,167.0,22.3,16.877155,57.02227,2.6364803,1382.0,49.232178,8.0
2025-02-10 12:38:20+0000,61.1,167.0,21.9,16.557354,57.241657,2.5908217,1362.0,48.392635,7.0
2025-02-13 18:47:33+0000,61.1,167.0,21.9,16.390413,57.356174,2.596083,1362.0,48.489372,7.0
